Country Name,Country Code,Series Name,Series Code,1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Congo_ Dem. Rep.,ZAR,Exports of goods and services (BoP_ current US$),BX.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2746000000,3137600000,6540300000,7698000000,5020900000,8866500000,10211288137.3876,9031062349.92914,11909060432.7446,12567045790.5968,..
Congo_ Dem. Rep.,ZAR,Current account balance (BoP_ current US$),BN.CAB.XOKA.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-388600000,47800000,527000000,-151000000,-1123100000,-2173500000,-1280596062.1646,-1260461518.1942,-3108803235.9154,-3040095012.2479,..
Congo_ Dem. Rep.,ZAR,Exports of goods_ services and primary income (BoP_ current US$),BX.GSR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2755500000,3155300000,6566300000,7715800000,5046900000,8914800000,10379488137.3876,9049323953.20889,12053876498.5768,12597702807.123,..
Congo_ Dem. Rep.,ZAR,Imports of goods_ services and primary income (BoP_ current US$),BM.GSR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3891900000,3828900000,6901200000,8862800000,7571100000,11931000000,13070984199.5523,12074615837.3197,16428388738.0098,18070899359.8968,..
Congo_ Dem. Rep.,ZAR,GNI (current US$),NY.GNP.MKTP.CD,7700349498.0086,7483629203.78505,10069929479.8782,5148344537.81513,4880746438.74644,5398983858.1108,5685046520.4812,5824848120.9557,4281472054.54545,18699788396.8039,7061817562.95663,8430337554.75614,8710928320.44463,9989337556.02841,11457022516.7186,13826823692.7622,15729841283.4918,17876183771.8255,17476977681.6609,19612504707.6864,22552565170.5037,25867037185.7946,27204471825.563,28951070959.3936,..
Congo_ Dem. Rep.,ZAR,GNI (constant 2005 US$),NY.GNP.MKTP.KD,16170877933.0587,13258919953.4591,11770715569.6555,10605368915.0632,10434506191.8056,11252164827.5936,10562621337.0481,10474833787.8136,9658703279.80102,9733932474.05204,9237847747.63069,9678660641.02265,10295713259.6766,10936171328.0759,11457022516.7186,12191493374.3556,12871706246.7578,13263746260.1617,14057230391.1648,15019284178.4494,15921510831.4176,17019457582.0111,17910222593.8314,18911345514.5306,..
Congo_ Dem. Rep.,ZAR,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,445.365745452,350.9151454176,299.3953718033,259.9099611816,247.3591927816,259.1172275175,237.0514628168,229.4699765769,206.4344308029,202.5848725794,186.8156068959,189.8841175999,195.7277774286,201.3477036453,204.2631002816,210.463636103,215.1204668976,214.5915093873,220.1771326491,227.7764263647,233.8393953002,242.1279942174,246.8575649116,252.5653797237,..
Congo_ Dem. Rep.,ZAR,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..,..,..,..,..,..,..,..,..,9.0354482795,5.3331184604,13.785033227,6.9492872038,10.1701948733,11.1131731438,10.9420010929,9.0321601071,3.8224107434,9.1167890792,11.1499613889,13.0860832464,16.0867246081,9.436761166,11.415510578,..
Congo_ Dem. Rep.,ZAR,Total reserves (includes gold_ current US$),FI.RES.TOTL.CD,193104400,166061000,54794299.78,131421000,157429000,82500000,..,..,..,..,..,73858377.0115894,97757334.7115208,236242019.069964,131200262.11879,154503796.83816,180677440.80882,77733372.07829,1035381182.63296,1299650365.73679,1267501775.21456,1632551683.1266,1678465604.68,1556984728.9922,1215934363.91632
Congo_ Rep.,COG,Exports of goods and services (BoP_ current US$),BX.GSR.GNFS.CD,1206989227.72839,1244843999.94879,1175296540.19831,1025927922.5427,1374020159.9586,1746722226.54478,1761180299.4823,1485421415.40755,1706117396.38556,2628296850.89709,2199123217.20101,2453603936.39146,2830693584.90488,3629860193.25968,4965797528.35334,6331731924.44604,6127484955.5505,..,..,..,..,..,..,..,..
Congo_ Rep.,COG,Current account balance (BoP_ current US$),BN.CAB.XOKA.CD,-461527158.444158,-316594619.713836,-552686023.260324,-793401070.716395,-625202813.044033,-650850196.963453,-155846793.250828,-240607802.398939,-230648368.050715,648133956.948069,-28424154.8009296,-34451085.220057,520474598.488771,674446801.657501,695587032.089811,124117857.284206,-2181039950.97795,..,..,..,..,..,..,..,..
Congo_ Rep.,COG,Exports of goods_ services and primary income (BoP_ current US$),BX.GSR.TOTL.CD,1225776431.56675,1257311329.84206,1186597468.46945,1027909173.79761,1382646852.49444,1756013551.77115,1767104886.52386,1489413267.11734,1735674040.29646,2642270631.14413,2214357069.02775,2459773337.79269,2841017048.0154,3643110621.58301,4983428924.9149,6351812625.54749,6150853985.92547,..,..,..,..,..,..,..,..
Congo_ Rep.,COG,Imports of goods_ services and primary income (BoP_ current US$),BM.GSR.TOTL.CD,1682695407.93734,1555393853.65377,1730454641.51795,1899659725.95818,2049614797.74811,2437918239.06619,1924990505.27482,1726976752.88324,1961016245.27119,2012947694.28336,2227559649.66526,2484468160.33173,2302992562.23874,2947084550.9418,4318175478.30734,6202067968.76238,8293919262.5441,..,..,..,..,..,..,..,..
Congo_ Rep.,COG,GNI (current US$),NY.GNP.MKTP.CD,2278923273.13754,2555424830.24949,1545686390.84073,1514504481.99187,1228291963.24628,1455086430.9395,1661142499.38508,1478608994.16025,1644949533.64552,2275221208.45512,1967707316.994,2173255457.91815,2578201937.89666,3161681793.41211,4032288390.05954,5105401246.83944,5774289222.82954,8768093061.64978,6978832894.13522,9024207604.83527,10713457987.1281,10541860825.8014,11049893386.5679,11738939914.2013,..
Congo_ Rep.,COG,GNI (constant 2005 US$),NY.GNP.MKTP.KD,4816886353.4865,5153000542.16347,4767788161.26472,4755359231.83021,3535341406.92906,3460710517.21104,4218044153.03088,4902174259.01463,4303761647.79074,3901896766.10805,4275677096.5447,4435671994.00337,5135105944.32836,4042032313.88201,4032288390.05954,4487684500.2419,3981937623.89599,4757267756.28444,5533279305.70189,5680388968.83963,5733746827.83571,7018183376.1695,7747686264.36642,9235026086.07115,..
Congo_ Rep.,COG,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,1965.975757762,2048.9825437535,1847.0449304595,1794.49955993,1299.1479393421,1237.779178037,1467.8411661562,1660.0595998507,1419.4609667153,1254.9241529466,1342.9127567014,1361.9444681049,1541.3499318423,1184.4464014104,1151.067484515,1244.9899365232,1071.6621718847,1241.2084510879,1400.5515119528,1397.0191838031,1372.5520152524,1637.395134364,1763.1081898569,2049.9675881997,..
Congo_ Rep.,COG,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,21.0180559963,37.1121289917,26.1711817434,33.6557583903,-3.9781569075,-0.3621400062,12.9666961646,7.9477684488,15.188774815,43.2424901278,28.8827046783,31.4381099715,5.5609850022,29.0542559512,25.0370115669,8.8989754225,22.0274581181,..,..,..,..,..,..,..,..
Congo_ Rep.,COG,Total reserves (includes gold_ current US$),FI.RES.TOTL.CD,8694634.50219086,7714243.2695886,5684242.78785067,54626029.4761159,63605445.4771628,95102841.6102903,63149533.1344249,4043313.02044548,42583557.1373533,225059393.200084,71990506.5047918,35447843.6045166,39441157.8535951,124471469.578664,737537437.280618,1848005216.84701,2183569354.19278,3881458051.21878,3806250346.64252,4446850230.64598,5641136490.73745,5549563323.25414,5245011510.0221,4926098410.13882,..
Costa Rica,CRI,Exports of goods and services (BoP_ current US$),BX.GSR.GNFS.CD,2189500000,2580400000,2906100000,3317000000,3694000000,4065360000,4313504000,5252670000,6219210526.4058,5805067334.98902,4756606771.71133,4862941583.99376,5921170136.11661,6155993688.855,6728390747.33868,7469637741.99024,9476348884.42976,10165892422.765,10609230887.1197,12280455232.2023,13821173598.0238,15090928574.4941,15216452457.7729,15946342452.7958,..
Costa Rica,CRI,Current account balance (BoP_ current US$),BN.CAB.XOKA.CD,-75200000,-370400000,-620200000,-233600000,-358142000,-263670000,-480876000,-520750000,-666448850.927036,-706770839.333365,-602923420.530531,-856919787.209187,-880051240.40344,-795790034.807449,-981006063.864506,-1022603217.8627,-1646353804.9817,-2787274113.2219,-630111571.159232,-1179230751.17463,-2118359271.32459,-2245931853.39632,-2505491888.08111,-2161660077.39653,..
Costa Rica,CRI,Exports of goods_ services and primary income (BoP_ current US$),BX.GSR.TOTL.CD,2300900000,2693200000,3017300000,3471600000,3840400000,4207850000,4498944000,5435370000,6417432599.4058,6047833143.70902,4949534331.71133,5021369792.34862,6067638467.0649,6300459991.27677,7535248182.45678,8604736330.9816,10184009044.2235,10862735145.0774,10768626638.9075,12425975188.6708,14028948143.5055,15357159838.9989,15413817229.742,16305649858.0255,..
Costa Rica,CRI,Imports of goods_ services and primary income (BoP_ current US$),BM.GSR.TOTL.CD,2517700000,3236900000,3780600000,3870900000,4332442000,4621000000,5105320000,6069330000,7187848620,6847977002.42605,5703348843.92222,6053746134.27053,7156487253.22663,7308678270.35422,8786682724.08255,9976531067.24244,12300115286.7572,14092239575.1406,11729191308.3174,13942435095.3669,16445142276.9482,17913037835.3447,18188642031.9792,18750897970.8136,..
Costa Rica,CRI,GNI (current US$),NY.GNP.MKTP.CD,6915046761.41469,8359552049.97833,9399336586.67653,10414934653.8763,11497026067.472,11658588539.7911,12579975924.3336,13634653567.4015,13974939707.0148,14694008016.1589,15724254953.9332,16404585171.7525,16741657420.687,18156384015.9862,19756403115.2538,22530739393.639,25457276666.6736,29420706592.5535,28298952716.6026,35553167737.9303,40648311253.8309,43997066719.8399,47793978982.8034,47913776297.0287,..
Costa Rica,CRI,GNI (constant 2005 US$),NY.GNP.MKTP.KD,9713616448.55889,10704284274.9265,11497832058.7748,12181669602.8935,12583554233.5154,12747404151.9953,13399357165.7113,14305264799.6874,14111696969.4712,15048508667.4162,15824408194.7305,16545588957.8029,17294337896.8375,18413458066.9073,19756403115.2538,21708345445.3311,22726653743.9173,23760225814.8178,23001868795.4919,24515448083.5788,25779369010.9509,27006603879.9917,27828307263.9798,..,..
Costa Rica,CRI,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,3058.776695622,3286.0800797819,3441.4291684014,3555.9733924981,3584.1136548105,3544.1619247232,3638.4354426984,3797.1498941801,3666.590096583,3833.5754289104,3959.269464254,4072.0506943782,4191.5811062217,4397.7278613615,4650.9259205799,5038.1535060495,5201.2440296277,5364.08028679,5124.8955431718,5393.6139993305,5603.6174020166,5802.6955481415,5912.8234193454,..,..
Costa Rica,CRI,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,13.3568553636,15.5205559119,13.764291358,14.896698691,14.9365358064,12.3825670867,13.5443687822,15.8281967894,13.536382279,13.5654251168,14.63865544,16.2287608235,16.2601924559,19.1340808748,19.3846970397,21.8339333372,18.9830520695,18.1606069492,14.8582357217,17.1198839136,16.4330414816,15.5864912715,15.0426559141,14.8296561774,..
Costa Rica,CRI,Total reserves (includes gold_ current US$),FI.RES.TOTL.CD,930999963.1,1031845199.75,1037650466.82139,906223479.31405,1059760086.98126,1000948829.4022,1262391827.15746,1063939843.68359,1460959404.18196,1318296348.20117,1330363595.57583,1502388879.18472,1840008313.44515,1922625816.60739,2313689256.57575,3117011486.44139,4115350455.921,3800532470.16315,4068386405.18598,4630019188.58859,4758491538.79583,6859854866.13211,7333154702.93286,7213772382.03578,..
Cote d'Ivoire,CIV,Exports of goods and services (BoP_ current US$),BX.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8523437976.35519,9315355005.71091,9594528686.20086,11406633906.621,12339750810.1319,12593261961.1995,13651787775.5227,13108218162.4722,12984343518.181,..,..
Cote d'Ivoire,CIV,Current account balance (BoP_ current US$),BN.CAB.XOKA.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39674661.4635795,478964882.671805,-139040442.951569,451563678.107967,1617588675.92014,464532501.071988,2662722824.9493,-320552630.926431,-632724104.39856,..,..
Cote d'Ivoire,CIV,Exports of goods_ services and primary income (BoP_ current US$),BX.GSR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8717334046.45591,9511528155.89029,9812593037.40784,11643235678.0142,12561641659.5932,12810553852.1194,13859395287.2785,13315937826.3621,13191578314.8918,..,..
Cote d'Ivoire,CIV,Imports of goods_ services and primary income (BoP_ current US$),BM.GSR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8215290229.03369,8501264258.58086,9608304866.78092,10859210471.8466,10845321768.9145,11906700347.4564,10663519064.8748,13115793773.5705,13174898610.2528,..,..
Cote d'Ivoire,CIV,GNI (current US$),NY.GNP.MKTP.CD,9121517377.27791,9807255443.8785,9679054334.15289,7539428502.49647,10012665108.613,11223283348.6853,11002798844.6884,12020812547.737,11742586597.9015,9715070571.87156,9911757704.40434,10806672898.9099,13017765217.4302,14763108933.2875,16432853987.9473,17091275138.5043,19535375619.5923,23327069457.1949,23342791966.8571,23972203265.4454,24393312490.98,26178127365.0312,29881671789.936,32930059673.1491,..
Cote d'Ivoire,CIV,GNI (constant 2005 US$),NY.GNP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16432853987.9473,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,906.2551178499,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,-4.2530004109,-2.538617727,-0.915381817,15.6901680284,12.9492604511,11.2791351425,13.4935439783,12.7338577491,14.0523245458,5.4937470769,4.6871051956,9.3794332267,-0.6348056297,5.2387928071,13.817294169,13.8374002703,12.5213596849,14.4846967841,15.9851988198,15.8939969266,15.8100875435,14.6139003776,16.5850232896,..,..
Cote d'Ivoire,CIV,Total reserves (includes gold_ current US$),FI.RES.TOTL.CD,29091301.253843,21769480.345544,19643561.0283448,221347622.127666,529015472.337827,605773776.547539,618369424.477325,855478344.904337,630373881.902675,673901638.385844,1020103541.32456,1836106996.57797,1303858671.88474,1680025928.66493,1366568879.68696,1797693086.57816,2518959977.99194,2252699332.54036,3266820888.49757,3624373054.60018,4315950261.91169,3928131118.29196,4242680201.59446,4478497714.77663,..
Croatia,HRV,Exports of goods and services (BoP_ current US$),BX.GSR.GNFS.CD,..,..,6196066941.24164,7259941708.2683,6971775373.92238,7974084600.08344,8025208807.71812,8544686561.65313,8118848281.92958,7614738388.5322,8642445030.01184,9855394194.64268,13785557766.6679,16385911238.0424,17778681156.766,20146137735.8017,23526088707.7482,27484013421.3713,21797612763.3042,22345655941.7061,25362879015.5418,23393171970.897,24865217854.5815,26609031844.1064,..
Croatia,HRV,Current account balance (BoP_ current US$),BN.CAB.XOKA.CD,..,..,694283341.426339,770534186.177608,-1441887231.03273,-1091425766.60964,-2499582650.25622,-1369291314.80888,-1502446735.41374,-503306657.219319,-668075030.767513,-1861881271.9036,-2129923193.8624,-1800255662.04258,-2478708459.26083,-3246164894.97949,-4351942651.27383,-6213967989.57374,-3158042324.01581,-894404541.475575,-376613993.456347,-208680757.865293,550058615.27621,411938718.435892,..
Croatia,HRV,Exports of goods_ services and primary income (BoP_ current US$),BX.GSR.TOTL.CD,..,..,6290570126.56308,7394942966.56147,7166523053.92645,8210509473.6294,8368810394.76754,8918440027.56062,8370987838.63178,7958389458.64728,9102500045.18728,10305062688.6699,14295442417.4328,17297608825.9373,18698097972.3575,21314021537.6163,25353482899.7051,29518698653.839,22908487568.2121,23553437971.9099,26693876981.4482,24632200256.6343,26005319755.6381,27699747626.0708,..
Croatia,HRV,Imports of goods_ services and primary income (BoP_ current US$),BM.GSR.TOTL.CD,..,..,6014826955.13672,7223900404.38387,9399854534.95917,10222149622.424,11772058697.5998,11101558450.4655,10506118227.9005,9344104597.69199,10752444115.6763,13255155509.7735,17830569365.9115,20579047271.4099,22652325626.0801,25948626246.5009,31134414399.6273,37299303561.3061,27468756744.1598,25850452810.6343,28724451121.5858,26407225466.3641,26949933105.2977,28448354960.9223,..
Croatia,HRV,GNI (current US$),NY.GNP.MKTP.CD,..,..,..,..,22365151774.1072,23605671432.7776,23817303963.8996,25268360960.5079,22901480391.4676,21367779455.6459,22871361541.6891,26462956565.926,33537948844.1462,40909480188.2571,44465870784.0163,49285093029.2334,58881206245.9215,68553526819.3797,60687776045.3176,58004170305.2796,60545111851.4636,54796413568.535,56547341221.4276,55194525867.3159,..
Croatia,HRV,GNI (constant 2005 US$),NY.GNP.MKTP.KD,..,..,..,..,30789472584.6842,32534688813.364,34790485001.9141,35224977083.8948,34415757200.3826,35787579115.9307,37042306889.5443,39078666132.0246,40564141365.4766,42898990704.3128,44465870784.0163,46484445690.849,49020585707.8278,49658644634.6617,45756851381.0497,45163808780.1769,45068857033.4672,43971394840.1408,43894496646.0759,43177835553.08,..
Croatia,HRV,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,..,..,..,..,6594.4469018386,7239.5836255817,7609.4674107424,7826.0335667396,7557.2589372821,8085.7612101064,8342.8619120595,8801.5013810866,9136.0678751074,9664.1114449905,10010.326606037,10469.4697501912,11050.6279774183,11198.2309276839,10331.0105130345,10223.1886959034,10528.5766959725,10303.643170202,10314.310243553,10187.3224833964,..
Croatia,HRV,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..,..,..,..,12.0037778991,17.2116092972,16.4980711073,17.4833127286,16.1744527138,19.6565900862,21.3966984679,20.8017220954,22.0825780793,23.8626681971,23.4488930509,24.0617371031,23.2659384777,23.5250259145,21.0215120858,21.0600849823,20.6500719005,20.1274201067,20.4714675121,19.5627519857,..
Croatia,HRV,Total reserves (includes gold_ current US$),FI.RES.TOTL.CD,..,166800000,616200824.96,1404995149.6271,1895724349.78306,2313999030.33248,2539059752.08725,2815738591.19228,3024995790.20362,3524350337.7291,4703235127.91867,5884888199.88528,8190523097.95644,8758177308.08808,8800316452.59646,11487840810.1496,13674518993.433,12957286637.3498,14894514372.9103,14132504961.4346,14483806528.8188,14807134354.9468,17766773693.99,15423622233.3927,14966832014.0721
Cuba,CUB,Exports of goods and services (BoP_ current US$),BX.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,Current account balance (BoP_ current US$),BN.CAB.XOKA.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,Exports of goods_ services and primary income (BoP_ current US$),BX.GSR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,Imports of goods_ services and primary income (BoP_ current US$),BM.GSR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,GNI (current US$),NY.GNP.MKTP.CD,23863930995.2775,21760981541.8919,22022285543.2432,27998129898.6486,29751448406.1634,24524500000,24882700000,25288000000,27850400000,29943300000,31179700000,32979826185,35340900000,37553800000,42011100000,52124800000,57644100000,59751100000,60435600000,62895900000,67926540000,..,..,..,..
Cuba,CUB,GNI (constant 2005 US$),NY.GNP.MKTP.KD,33778410219.5893,29995294654.0687,25508489665.5966,25670256262.2826,26126780139.517,28243483905.5016,29053534758.308,29156204859.0146,30940023322.8592,32711198122.7115,33903442784.534,34305810661.716,35687695160.9377,37689777064.5463,42011100000,47224909237.2678,50414712297.9575,52503509434.9976,52772759266.4671,54186161868.4377,56126313747.7853,..,..,..,..
